row ID;molecule_chembl_id;Units;IC50;SMILES;First(target_chembl_id (#1));pIC50
Row4012;CHEMBL3357649;nM;2.1;COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C;CHEMBL203;8.67778070526608
Row4013;CHEMBL3357650;nM;7.1;CCOc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C;CHEMBL203;8.148741651280925
Row4014;CHEMBL3357651;nM;9.5;CCOc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN(C)C;CHEMBL203;8.022276394711152
Row4015;CHEMBL3357652;nM;3.5;CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C;CHEMBL203;8.455931955649724
Row4016;CHEMBL3357653;nM;11.2;CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN(C)C;CHEMBL203;7.950781977329818
Row4017;CHEMBL3357654;nM;8.3;COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)/C(F)=C/CN(C)C;CHEMBL203;8.080921907623926
Row4018;CHEMBL3357655;nM;5;COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)/C(F)=C\CN(C)C;CHEMBL203;8.301029995663981
Row4019;CHEMBL3358006;nM;2100;C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccc(CS(C)(=O)=O)cc2F)cn1;CHEMBL203;5.6777807052660805
Row4021;CHEMBL335931;nM;3500;CO[C@H]1[C@@H](N(C)C(=O)CNC(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4;CHEMBL203;5.455931955649724
Row4022;CHEMBL335932;nM;6400;CO[C@H]1[C@@H](N(C)C(=O)C(F)(F)F)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4;CHEMBL203;5.193820026016113
Row4023;CHEMBL3360602;nM;0.77;COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-];CHEMBL203;9.113509274827518
Row4024;CHEMBL3360603;nM;0.31;COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCn1ccnc1[N+](=O)[O-];CHEMBL203;9.508638306165727
Row4025;CHEMBL3360604;nM;0.52;COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCn1ccnc1[N+](=O)[O-];CHEMBL203;9.2839966563652
Row4026;CHEMBL3360605;nM;1.44;COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCn1ccnc1[N+](=O)[O-];CHEMBL203;8.84163750790475
Row4027;CHEMBL3360606;nM;0.32;COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-];CHEMBL203;9.494850021680094
Row4028;CHEMBL3360607;nM;0.65;C#Cc1cccc(Nc2ncnc3cc(OCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1;CHEMBL203;9.187086643357144
Row4029;CHEMBL3360608;nM;0.26;C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1;CHEMBL203;9.585026652029182
Row4030;CHEMBL3360609;nM;0.47;C#Cc1cccc(Nc2ncnc3cc(OCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1;CHEMBL203;9.327902142064282
Row4031;CHEMBL3360610;nM;0.57;C#Cc1cccc(Nc2ncnc3cc(OCCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1;CHEMBL203;9.244125144327509
Row4032;CHEMBL3360611;nM;0.54;C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1;CHEMBL203;9.267606240177031
Row4033;CHEMBL3360612;nM;30.5;COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-];CHEMBL203;7.515700160653214
Row4034;CHEMBL3360613;nM;11.9;COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCCn1ccnc1[N+](=O)[O-];CHEMBL203;7.924453038607469
Row4035;CHEMBL3360614;nM;16.6;COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCCCn1ccnc1[N+](=O)[O-];CHEMBL203;7.779891911959945
Row4036;CHEMBL3360615;nM;35.5;COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCCCCn1ccnc1[N+](=O)[O-];CHEMBL203;7.449771646944906
Row4037;CHEMBL3360616;nM;20.1;COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-];CHEMBL203;7.696803942579511
Row4038;CHEMBL3360617;nM;0.49;COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-];CHEMBL203;9.309803919971486
Row4039;CHEMBL3360618;nM;0.37;COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCn1ccnc1[N+](=O)[O-];CHEMBL203;9.431798275933005
Row4040;CHEMBL3360619;nM;0.33;COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCCn1ccnc1[N+](=O)[O-];CHEMBL203;9.481486060122112
Row4041;CHEMBL3360620;nM;0.82;COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-];CHEMBL203;9.086186147616283
Row4042;CHEMBL3361128;nM;100000;O=C1/C(=C\c2ccc(O)c(O)c2)Oc2ccccc21;CHEMBL203;4
Row4043;CHEMBL336113;nM;1000;Cc1cccc(Nc2ncnc3ccc(N)cc23)c1;CHEMBL203;6
Row4044;CHEMBL336174;nM;7400;NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1;CHEMBL203;5.130768280269024
Row4045;CHEMBL336192;nM;7400;COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1;CHEMBL203;5.130768280269024
Row4046;CHEMBL336264;nM;0.43;C=CS(=O)(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1;CHEMBL203;9.366531544420413
Row4047;CHEMBL336409;nM;900;N[C@@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1;CHEMBL203;6.045757490560675
Row4048;CHEMBL336410;nM;7000;O=C(NCc1ccccc1)[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F;CHEMBL203;5.154901959985743
Row4049;CHEMBL337026;nM;200;CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O;CHEMBL203;6.698970004336019
Row4050;CHEMBL337027;nM;160;CO[C@H]1[C@@H](N(C)C(=O)CCC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4;CHEMBL203;6.795880017344075
Row4051;CHEMBL337035;nM;12500;CNC(=S)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4;CHEMBL203;4.903089986991944
Row4052;CHEMBL337297;nM;8180;CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4;CHEMBL203;5.087246696328677
Row4053;CHEMBL338049;nM;17;CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O;CHEMBL203;7.769551078621726
Row4054;CHEMBL338114;nM;0.91;Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1;CHEMBL203;9.040958607678906
Row4055;CHEMBL338155;nM;260;CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)[C@H](O)NC4=O;CHEMBL203;6.585026652029182
Row4056;CHEMBL338175;nM;1.5;O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;CHEMBL203;8.823908740944319
Row4057;CHEMBL338215;nM;5.4;Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1;CHEMBL203;8.267606240177031
Row4058;CHEMBL338448;nM;1900;CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4;CHEMBL203;5.721246399047171
Row4059;CHEMBL338449;nM;13500;CO[C@H]1[C@@H](N(C)C(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4;CHEMBL203;4.869666231504994
Row4063;CHEMBL338935;nM;220;CO[C@H]1[C@@H](N(C)C(=O)CN)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4;CHEMBL203;6.657577319177793
Row4064;CHEMBL338944;nM;4600;CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4;CHEMBL203;5.337242168318426
Row4065;CHEMBL3393072;nM;8490;O=C(Cc1c[nH]c2ccccc12)NNC(=S)Nc1ncccc1Br;CHEMBL203;5.071092309756048
Row4066;CHEMBL339416;nM;0.74;[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1;CHEMBL203;9.130768280269024
Row4068;CHEMBL3397275;nM;1210;Clc1cc(Nc2ncnc3ccc(NC4=NC[C@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1;CHEMBL203;5.917214629683551
Row4069;CHEMBL3397276;nM;950;Clc1cc(Nc2ncnc3ccc(NC4=NC[C@@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1;CHEMBL203;6.022276394711152
Row4071;CHEMBL3403509;nM;162.3;COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)c(OC)c1;CHEMBL203;6.789681480173769
Row4072;CHEMBL3403510;nM;90.3;COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1OC;CHEMBL203;7.044312249686494
Row4074;CHEMBL3403512;nM;298.2;Cc1nc(N(C)c2ccc3c(c2)OCO3)c2cc(C)oc2n1;CHEMBL203;6.525492360883025
Row4075;CHEMBL3403513;nM;226.4;Cc1nc(N(C)c2ccc3c(c2)CCO3)c2cc(C)oc2n1;CHEMBL203;6.6451235774837665
Row4076;CHEMBL3403514;nM;306.6;Cc1nc(N(C)c2ccc3occc3c2)c2cc(C)oc2n1;CHEMBL203;6.513427849481644
Row4077;CHEMBL3403515;nM;103.2;COc1ccc2c(c1)CCN2c1nc(C)nc2oc(C)cc12;CHEMBL203;6.986320302708808
Row4079;CHEMBL3403517;nM;3.4;COc1ccc2c(c1)CCCN2c1nc(C)nc2oc(C)cc12;CHEMBL203;8.468521082957745
Row4080;CHEMBL3403518;nM;102.2;Cc1nc(N(C)c2ccc(OC(C)C)cc2)c2cc(C)oc2n1;CHEMBL203;6.990549104201307
Row4082;CHEMBL340399;nM;7.2;Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1;CHEMBL203;8.142667503568731
Row4084;CHEMBL340484;nM;4.9;CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1;CHEMBL203;8.309803919971486
Row4085;CHEMBL340508;nM;7.1;NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1;CHEMBL203;8.148741651280925
Row4086;CHEMBL340611;nM;43;CC[N+](C)(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4;CHEMBL203;7.366531544420414
Row4087;CHEMBL340660;nM;560;CCOc1cc2ncnc(Nc3cccc(-c4csc(N)n4)c3)c2cc1OCC;CHEMBL203;6.251811972993799
Row4088;CHEMBL340700;nM;3.2;CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1;CHEMBL203;8.494850021680094
Row4089;CHEMBL340862;nM;11;CCOc1cc2ncnc(Nc3cccc(-c4cncs4)c3)c2cc1OCC;CHEMBL203;7.958607314841775
Row4090;CHEMBL340898;nM;3.5;Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1;CHEMBL203;8.455931955649724
Row4091;CHEMBL3409482;nM;36;CN(CCO)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1;CHEMBL203;7.443697499232713
Row4092;CHEMBL3409483;nM;23;[O-][S+]1CCN(Cc2ccc(-c3cc4c(Nc5ccc(OCc6cccc(F)c6)cc5)ncnc4cn3)o2)CC1;CHEMBL203;7.638272163982407
Row4093;CHEMBL3409484;nM;25;CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2)o1;CHEMBL203;7.6020599913279625
Row4096;CHEMBL341319;nM;2.6;CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1;CHEMBL203;8.585026652029182
Row4099;CHEMBL3414594;nM;183;COc1ccccc1-c1cc2c(NCc3ccccn3)ncnc2s1;CHEMBL203;6.73754891026957
Row4100;CHEMBL341522;nM;5.6;Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1;CHEMBL203;8.2518119729938
Row4101;CHEMBL3416437;nM;153;COc1ccccc1-c1cc2c(N[C@H](C)c3ccccn3)ncnc2s1;CHEMBL203;6.815308569182402
Row4102;CHEMBL3416438;nM;53;Fc1ccc(Nc2ncnc3sc(Br)cc23)cc1Cl;CHEMBL203;7.275724130399211
Row4103;CHEMBL3416439;nM;23;C#Cc1cccc(Nc2ncnc3sc(Br)cc23)c1;CHEMBL203;7.638272163982407
Row4105;CHEMBL3416441;nM;257;Fc1cccc(COc2ccc(Nc3ncnc4sc(Br)cc34)cc2Cl)c1;CHEMBL203;6.590066876668706
Row4110;CHEMBL3416446;nM;17;COc1ccccc1-c1cc2c(NCc3ccccc3)ncnc2s1;CHEMBL203;7.769551078621726
Row4111;CHEMBL3416447;nM;9;COc1ccccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1;CHEMBL203;8.045757490560675
Row4112;CHEMBL3416590;nM;1860;COc1ccccc1-c1cc2c(N[C@@H](C)c3ccccc3)ncnc2s1;CHEMBL203;5.730487055782084
Row4113;CHEMBL3416591;nM;19;COc1ccccc1-c1cc2c(NC(C)c3ccccc3)ncnc2s1;CHEMBL203;7.721246399047171
Row4114;CHEMBL3416592;nM;1;COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1;CHEMBL203;9
Row4115;CHEMBL3416593;nM;629;COc1ccccc1-c1cc2c(N[C@@H](CO)c3ccccc3)ncnc2s1;CHEMBL203;6.201349354554731
Row4116;CHEMBL3416594;nM;8;COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2s1;CHEMBL203;8.096910013008056
Row4117;CHEMBL3416595;nM;23;COC[C@@H](Nc1ncnc2sc(-c3ccccc3OC)cc12)c1ccccc1;CHEMBL203;7.638272163982407
Row4118;CHEMBL3416596;nM;27;COc1ccccc1-c1cc2c(N[C@H](C)c3ccc(F)cc3)ncnc2s1;CHEMBL203;7.568636235841013
Row4119;CHEMBL3416597;nM;108;COc1ccccc1-c1cc2c(NCc3ccncc3)ncnc2s1;CHEMBL203;6.966576244513051
Row4120;CHEMBL3416598;nM;275;COc1ccccc1-c1cc2c(NCc3cccnc3)ncnc2s1;CHEMBL203;6.560667306169737
Row4121;CHEMBL3416599;nM;241;Brc1cc2c(NCc3ccccc3)ncnc2s1;CHEMBL203;6.6179829574251325
Row4122;CHEMBL3416600;nM;38;C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1;CHEMBL203;7.42021640338319
Row4124;CHEMBL3416602;nM;156;CC(Nc1ncnc2sc(Br)cc12)c1ccccc1;CHEMBL203;6.806875401645538
Row4125;CHEMBL3416603;nM;36;OC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1;CHEMBL203;7.443697499232713
Row4127;CHEMBL3416605;nM;83;OCC(Nc1ncnc2sc(Br)cc12)c1ccccc1;CHEMBL203;7.080921907623926
Row4128;CHEMBL3416606;nM;262;COC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1;CHEMBL203;6.581698708680255
Row4130;CHEMBL3416608;nM;183;CC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1;CHEMBL203;6.73754891026957
Row4134;CHEMBL3416612;nM;150;C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccc(F)cc1;CHEMBL203;6.823908740944319
Row4136;CHEMBL3416614;nM;3883;Brc1cc2c(NCc3ccncc3)ncnc2s1;CHEMBL203;5.410832609453953
Row4138;CHEMBL3416616;nM;7904;Brc1cc2c(NCc3ccccn3)ncnc2s1;CHEMBL203;5.102153068420429
Row4139;CHEMBL3416617;nM;2079;C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccn1;CHEMBL203;5.682145510668531
Row4141;CHEMBL3416619;nM;1374;Brc1cc2c(NCc3cccs3)ncnc2s1;CHEMBL203;5.862013267276469
Row4142;CHEMBL3416620;nM;415;C[C@@H](Nc1ncnc2sc(Br)cc12)c1cccs1;CHEMBL203;6.3819519032879075
Row4143;CHEMBL3416621;nM;80;Brc1cc2c(Nc3ccccc3)ncnc2s1;CHEMBL203;7.096910013008056
Row4144;CHEMBL3416622;nM;170;COc1ccccc1-c1cc2c(NCc3cccs3)ncnc2s1;CHEMBL203;6.769551078621726
Row4145;CHEMBL3416623;nM;55;COc1ccccc1-c1cc2c(N[C@H](C)c3cccs3)ncnc2s1;CHEMBL203;7.259637310505756
Row4146;CHEMBL3416624;nM;173;COc1ccccc1-c1cc2c(Nc3ccccc3)ncnc2s1;CHEMBL203;6.761953896871205
Row4147;CHEMBL3416625;nM;5;COc1ccccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1;CHEMBL203;8.301029995663981
Row4148;CHEMBL3416626;nM;18;C#Cc1cccc(Nc2ncnc3sc(-c4ccccc4OC)cc23)c1;CHEMBL203;7.744727494896694
Row4149;CHEMBL3416627;nM;220;COc1ccccc1-c1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1;CHEMBL203;6.657577319177793
Row4150;CHEMBL3416628;nM;7;O=C(Nc1ccc(CN2CCCC2)cc1)c1sc2ncnc3c2c1NC(=O)N3c1ccc(F)c(Cl)c1;CHEMBL203;8.154901959985743
Row4151;CHEMBL3416629;nM;26;C#Cc1cccc(N2C(=O)Nc3c(C(=O)Nc4ccc(CN5CCCC5)cc4)sc4ncnc2c34)c1;CHEMBL203;7.585026652029182
Row4152;CHEMBL3416630;nM;600;OC[C@@H](Nc1ncnc2sc(-c3ccc(CN4CCNCC4)cc3)cc12)c1ccccc1;CHEMBL203;6.221848749616356
Row4153;CHEMBL3416631;nM;600;OCCN1CCN(Cc2ccc(-c3cc4c(N[C@H](CO)c5ccccc5)ncnc4s3)cc2)CC1;CHEMBL203;6.221848749616356
Row4155;CHEMBL3416633;nM;69;C[C@H](N)C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1;CHEMBL203;7.161150909262744
Row4156;CHEMBL3416634;nM;71;C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1;CHEMBL203;7.148741651280925
Row4157;CHEMBL3416635;nM;109;Fc1cccc(COc2ccc(Nc3ncnc4sc(C#CC5CCCN5)cc34)cc2Cl)c1;CHEMBL203;6.962573502059376
Row4158;CHEMBL3416636;nM;372;Nc1cnc(C#Cc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)cn1;CHEMBL203;6.429457060118103
Row4160;CHEMBL3425655;nM;7000;COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(F)cc3)c2)n1;CHEMBL203;5.154901959985743
Row4161;CHEMBL3425656;nM;4800;COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(SC)cc3)c2)n1;CHEMBL203;5.318758762624412
Row4166;CHEMBL3425661;nM;8700;COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccncc3)c2)n1;CHEMBL203;5.060480747381382
Row4169;CHEMBL3425664;nM;7200;COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CC3)c2)n1;CHEMBL203;5.142667503568732
Row4177;CHEMBL3425672;nM;5600;COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/C3CC3)c2)n1;CHEMBL203;5.251811972993799
Row4180;CHEMBL3426225;nM;3518;CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21;CHEMBL203;5.453704164878557
Row4181;CHEMBL342792;nM;940;COc1cc(/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c2cc(O)c(O)c(OC)c2)cc(O)c1O;CHEMBL203;6.026872146400302
Row4182;CHEMBL342828;nM;0.56;O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1;CHEMBL203;9.2518119729938
Row4183;CHEMBL342929;nM;6900;CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12;CHEMBL203;5.161150909262745
Row4185;CHEMBL343352;nM;200;Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1;CHEMBL203;6.698970004336019
Row4186;CHEMBL3436354;nM;26;Cc1ccc(S(=O)(=O)O)cc1.Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccc(CN6CCOCC6)o5)cc34)cc2Cl)c1;CHEMBL203;7.585026652029182
Row4187;CHEMBL3436355;nM;12.5;CN1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1;CHEMBL203;7.903089986991944
Row4188;CHEMBL3436356;nM;10.8;Cc1ccc(S(=O)(=O)O)cc1.Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccc(CN6CCNCC6)o5)cc34)cc2Cl)c1;CHEMBL203;7.966576244513051
Row4189;CHEMBL3436357;nM;28;CCOC(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1;CHEMBL203;7.552841968657781
Row4190;CHEMBL3436358;nM;59.9;CS(=O)(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1;CHEMBL203;7.222573177610689
Row4191;CHEMBL3436359;nM;11.4;CC(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1;CHEMBL203;7.943095148663527
Row4192;CHEMBL3436360;nM;232.4;CN1CCN(C(=O)c2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1;CHEMBL203;6.633763876281707
Row4193;CHEMBL343722;nM;1.6;C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;CHEMBL203;8.795880017344075
Row4194;CHEMBL343875;nM;165958.69;CCOc1ccc2sc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)nc2c1;CHEMBL203;3.7800000019463225
Row4195;CHEMBL343887;nM;2200;N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1;CHEMBL203;5.657577319177794
Row4196;CHEMBL344177;nM;0.69;O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1;CHEMBL203;9.161150909262744
Row4199;CHEMBL344486;nM;2.7;CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;CHEMBL203;8.568636235841012
Row4200;CHEMBL344652;nM;13350;CN(C)/N=N/c1ccc2ncnc(N(C)c3ccccc3)c2c1;CHEMBL203;4.874518734299406
Row4202;CHEMBL345077;nM;4.6;C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1;CHEMBL203;8.337242168318426
Row4203;CHEMBL345109;nM;0.44;CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1;CHEMBL203;9.356547323513812
Row4204;CHEMBL345203;nM;9400;CNC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NC)[nH]c2ccccc12;CHEMBL203;5.0268721464003026
Row4205;CHEMBL345211;nM;10000;Cn1c(SSc2c(C(=O)NCC(=O)O)c3ccccc3n2C)c(C(=O)NCC(=O)O)c2ccccc21;CHEMBL203;5
Row4206;CHEMBL345294;nM;11;Brc1cccc(Nc2ncnc3ccsc23)c1;CHEMBL203;7.958607314841775
Row4208;CHEMBL345641;nM;100000;O=C(Nc1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)Nc2ccccc2)[nH]c2ccccc12;CHEMBL203;4
Row4209;CHEMBL345837;nM;12000;Cn1c(SSc2c(C(=O)Nc3cccc(C(=O)O)c3)c3ccccc3n2C)c(C(=O)Nc2cccc(C(=O)O)c2)c2ccccc21;CHEMBL203;4.920818753952376
Row4210;CHEMBL345862;nM;47000;Cn1c(SSc2c(C(=O)Nc3ccccc3C(=O)O)c3ccccc3n2C)c(C(=O)Nc2ccccc2C(=O)O)c2ccccc21;CHEMBL203;4.327902142064283
Row4211;CHEMBL345988;nM;147;Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12;CHEMBL203;6.832682665251824
Row4212;CHEMBL346553;nM;6100;COC(=O)c1ccc(C(=O)c2c(SSc3c(C(=O)c4ccc(C(=O)OC)cc4)c4ccccc4n3C)n(C)c3ccccc23)cc1;CHEMBL203;5.214670164989233
